Test	Confs. (features enabled)
tests.Example_Paulo2.testDERIVATIVE_GZIPCRC___(Example_Paulo2.java:206)	ADLER32CHECKSUM, CRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testEXTRACT__(Example_Paulo2.java:131)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testEXTRACT__(Example_Paulo2.java:131)	ADLER32CHECKSUM, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo2.testEXTRACT__(Example_Paulo2.java:131)	ADLER32CHECKSUM, ARCHIVECHECK, CRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testEXTRACT__(Example_Paulo2.java:131)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo2.testEXTRACT__(Example_Paulo2.java:131)	CRC
tests.Example_Paulo2.testEXTRACT__(Example_Paulo2.java:131)	ADLER32CHECKSUM, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM
tests.Example_Paulo2.testEXTRACT__(Example_Paulo2.java:131)	
tests.Example_Paulo2.testEXTRACT__(Example_Paulo2.java:131)	ADLER32CHECKSUM, CRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testEXTRACT__(Example_Paulo2.java:131)	ARCHIVECHECK, COMPRESS
tests.Example_Paulo2.testEXTRACT__(Example_Paulo2.java:131)	ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testEXTRACT__(Example_Paulo2.java:131)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testEXTRACT__(Example_Paulo2.java:131)	ARCHIVECHECK, CRC
tests.Example_Paulo2.testEXTRACT__(Example_Paulo2.java:131)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo2.testEXTRACT__(Example_Paulo2.java:131)	CRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testEXTRACT__(Example_Paulo2.java:131)	ADLER32CHECKSUM, ARCHIVECHECK, COMPRESS, DERIVATIVE_COMPRESS_ADLER32CHECKSUM
tests.Example_Paulo2.testEXTRACT__(Example_Paulo2.java:131)	COMPRESS, CRC, DERIVATIVE_COMPRESS_CRC
tests.Example_Paulo2.testEXTRACT__(Example_Paulo2.java:131)	ADLER32CHECKSUM
tests.Example_Paulo2.testEXTRACT__(Example_Paulo2.java:131)	COMPRESS
tests.Example_Paulo2.testEXTRACT__(Example_Paulo2.java:131)	ARCHIVECHECK
tests.Example_Paulo2.testEXTRACT__(Example_Paulo2.java:131)	ADLER32CHECKSUM, ARCHIVECHECK, CRC
tests.Example_Paulo2.testEXTRACT__(Example_Paulo2.java:131)	ADLER32CHECKSUM, ARCHIVECHECK
tests.Example_Paulo2.testEXTRACT__(Example_Paulo2.java:131)	ARCHIVECHECK, CRC, DERIVATIVE_GZIPCRC, GZIP
tests.Example_Paulo2.testEXTRACT__(Example_Paulo2.java:131)	ADLER32CHECKSUM, CRC
tests.Example_Paulo2.testEXTRACT__(Example_Paulo2.java:131)	ADLER32CHECKSUM, COMPRESS, CRC, DERIVATIVE_COMPRESS_ADLER32CHECKSUM, DERIVATIVE_COMPRESS_CRC, DERIVATIVE_COMPRESS_GZIP, DERIVATIVE_COMPRESS_GZIPCRC, DERIVATIVE_GZIPCRC, GZIP
