Test	Confs. (features enabled)
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	BFS, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	BFS, DIRECTED, NUMBER, SEARCH
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	DIRECTED, NUMBER, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	BFS, DIRECTED, NUMBER, SEARCH, SHORTEST, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	BFS, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	BFS, DIRECTED, SEARCH, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	BFS, DIRECTED, SEARCH
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	BFS, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	BFS, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	MSTPRIM, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	CONNECTED, MSTPRIM, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	BFS, CONNECTED, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	BFS, CONNECTED, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	BFS, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	BFS, CONNECTED, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	CONNECTED, MSTPRIM, NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	CONNECTED, MSTKRUSKAL, NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	CONNECTED, NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	DIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	BFS, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	BFS, DIRECTED, NUMBER, SEARCH, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	MSTKRUSKAL, NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	BFS, CONNECTED, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	BFS, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	CONNECTED, MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	BFS, DIRECTED, SEARCH, SHORTEST, WEIGHTED
tests.MultiFeatureTest_Caio.CheckNeighborT(MultiFeatureTest_Caio.java:220)	CONNECTED, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.displayTest(MultiFeatureTest_Caio.java:37)	BFS, CONNECTED, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.displayTest(MultiFeatureTest_Caio.java:37)	BFS, CONNECTED, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.displayTest(MultiFeatureTest_Caio.java:37)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.displayTest(MultiFeatureTest_Caio.java:37)	BFS, CONNECTED, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.displayTest(MultiFeatureTest_Caio.java:37)	BFS, CONNECTED, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.displayTest(MultiFeatureTest_Caio.java:37)	BFS, CONNECTED, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.displayTest(MultiFeatureTest_Caio.java:37)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.displayTest(MultiFeatureTest_Caio.java:37)	BFS, CONNECTED, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.displayTest(MultiFeatureTest_Caio.java:40)	BFS, DIRECTED, NUMBER, SEARCH, SHORTEST, WEIGHTED
tests.MultiFeatureTest_Caio.displayTest(MultiFeatureTest_Caio.java:40)	BFS, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.displayTest(MultiFeatureTest_Caio.java:40)	BFS, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.displayTest(MultiFeatureTest_Caio.java:40)	BFS, DIRECTED, NUMBER, SEARCH, WEIGHTED
tests.MultiFeatureTest_Caio.displayTest(MultiFeatureTest_Caio.java:40)	BFS, NUMBER, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.displayTest(MultiFeatureTest_Caio.java:40)	BFS, DIRECTED, NUMBER, SEARCH
tests.MultiFeatureTest_Caio.displayTest(MultiFeatureTest_Caio.java:40)	BFS, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.displayTest(MultiFeatureTest_Caio.java:45)	BFS, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.displayTest(MultiFeatureTest_Caio.java:45)	BFS, DIRECTED, SEARCH, SHORTEST, WEIGHTED
tests.MultiFeatureTest_Caio.displayTest(MultiFeatureTest_Caio.java:45)	BFS, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:145)	BFS, CONNECTED, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:145)	BFS, CONNECTED, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:145)	BFS, CONNECTED, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:145)	BFS, CONNECTED, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:145)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:145)	BFS, CONNECTED, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:145)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:145)	BFS, CONNECTED, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:151)	BFS, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:151)	MSTKRUSKAL, NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:151)	BFS, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:151)	BFS, DIRECTED, SEARCH, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:151)	MSTPRIM, NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:151)	DIRECTED, SHORTEST, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:151)	BFS, DIRECTED, NUMBER, SEARCH, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:151)	BFS, NUMBER, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:151)	BFS, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:151)	BFS, DIRECTED, SEARCH
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:151)	DIRECTED, NUMBER, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:151)	NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:151)	MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:151)	BFS, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:151)	BFS, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:151)	DIRECTED, NUMBER, SHORTEST, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:151)	BFS, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:151)	BFS, DIRECTED, SEARCH, SHORTEST, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:151)	BFS, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:151)	BFS, DIRECTED, NUMBER, SEARCH
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:151)	MSTPRIM, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:151)	BFS, DIRECTED, NUMBER, SEARCH, SHORTEST, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:151)	UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchConnected(MultiFeatureTest_Caio.java:151)	DIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	CONNECTED, NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	BFS, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	CONNECTED, MSTKRUSKAL, NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	DIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	BFS, CONNECTED, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	MSTPRIM, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	BFS, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	BFS, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	BFS, CONNECTED, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	BFS, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	BFS, DIRECTED, SEARCH, SHORTEST, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	BFS, DIRECTED, NUMBER, SEARCH, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	MSTKRUSKAL, NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	BFS, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	BFS, CONNECTED, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	CONNECTED, MSTPRIM, NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	BFS, DIRECTED, NUMBER, SEARCH
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	BFS, CONNECTED, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	BFS, CONNECTED, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	CONNECTED, MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	BFS, DIRECTED, SEARCH, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	BFS, CONNECTED, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	DIRECTED, SHORTEST, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	BFS, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	CONNECTED, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	DIRECTED, NUMBER, SHORTEST, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	MSTPRIM, NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	BFS, NUMBER, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	BFS, DIRECTED, SEARCH
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	CONNECTED, MSTPRIM, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	DIRECTED, NUMBER, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	BFS, DIRECTED, NUMBER, SEARCH, SHORTEST, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchCycle(MultiFeatureTest_Caio.java:102)	BFS, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:126)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:126)	BFS, NUMBER, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:126)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:126)	BFS, CONNECTED, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:126)	BFS, DIRECTED, NUMBER, SEARCH
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:126)	BFS, DIRECTED, NUMBER, SEARCH, SHORTEST, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:126)	BFS, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:126)	BFS, DIRECTED, NUMBER, SEARCH, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:126)	BFS, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:126)	BFS, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:126)	BFS, CONNECTED, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:127)	BFS, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:127)	DIRECTED, SHORTEST, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:127)	UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:127)	BFS, CONNECTED, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:127)	CONNECTED, MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:127)	DIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:127)	MSTPRIM, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:127)	BFS, CONNECTED, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:127)	BFS, CONNECTED, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:127)	BFS, CONNECTED, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:127)	MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:127)	CONNECTED, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:127)	BFS, DIRECTED, SEARCH
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:127)	BFS, DIRECTED, SEARCH, SHORTEST, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:127)	BFS, MSTPRIM, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:127)	BFS, DIRECTED, SEARCH, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:127)	BFS, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:127)	BFS, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchNumber(MultiFeatureTest_Caio.java:127)	CONNECTED, MSTPRIM, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	BFS, CONNECTED, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	CONNECTED, MSTPRIM, NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	CONNECTED, NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	CONNECTED, MSTPRIM, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	DIRECTED, SHORTEST, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	BFS, NUMBER, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	BFS, DIRECTED, SEARCH, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	CONNECTED, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	MSTKRUSKAL, NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	BFS, CONNECTED, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	DIRECTED, NUMBER, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	BFS, MSTKRUSKAL, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	BFS, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	BFS, DIRECTED, NUMBER, SEARCH, SHORTEST, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	BFS, CONNECTED, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	BFS, CONNECTED, SEARCH, UNDIRECTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	DIRECTED, NUMBER, SHORTEST, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	NUMBER, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	BFS, CONNECTED, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	CONNECTED, MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	BFS, MSTPRIM, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	MSTPRIM, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	BFS, DIRECTED, NUMBER, SEARCH, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	DIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	BFS, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	MSTKRUSKAL, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	BFS, CONNECTED, MSTKRUSKAL, NUMBER, SEARCH, UNDIRECTED, WEIGHTED
tests.MultiFeatureTest_Caio.GraphSearchSTRConnected(MultiFeatureTest_Caio.java:174)	MSTPRIM, NUMBER, UNDIRECTED, WEIGHTED
